Mudajaya jumps ahead of 3Q results announcement,1
"4.15 million more warrants in DNeX converted, lifting total to 702 million",0
"Govt to introduce Wage Subsidy Programme 2.0 to help affected companies, says PM",0
"KLCI nudges higher, seen trading range bound",1
Jaks Resources up 6.71% on solid 2Q earnings ,1
"Oceancash Pacific may climb higher, says RHB Retail Research",1
"TNB, Salutica, Ageson, Press Metal, Bina Puri, Hap Seng Plantations, George Kent, Suria Capital, BCorp, Leong Hup, IJM Corp, KPJ Healthcare, IOI Corp, JF Technology, IJM Plantations, Panasonic, Sunway, TSH Resources and Tan Chong",0
Kejuruteraan Asastera accepts contracts worth RM17.58m,0
"Press Metal, BIG Industries, Ireka, Kumpulan Jetson, Kamdar",0
Malaysia Airlines renews partnership with Air France Industries KLM Engineering & Maintenance,0
Alliance Bank shares slump after 1Q profit nearly halves,-1
Tomei proposes ACE Market listing for its precious metals biz via SPV,0
EVENING 5: Five things you need to know today,0
Gas Malaysia subsidiary gets 10-year licence to import LNG,0
Jho Low claims in documentary Rosmah bought over US$500m in jewellery with 1MDB funds,0
AirAsia secures RM300m loan to fund development projects in Sabah,0
"Genting Malaysia may trend higher, says RHB Retail Research",1
Pharmaniaga to order 10 mil more doses of finished Sinovac vaccine on expectation of demand surge,0
"Jho Low, Tarek Obaid, Patrick Mahony charged with criminal conspiracy, embezzlement of 1MDB funds",-1
"Bursa's 2Q net profit drops 20%, pays 10.4 sen dividend",-1
Yong Tai terminates agreement to jointly develop land in Malacca,0
Media Prima Digital and REV Asia rebrand as REV Media Group,0
Senator Ras Adiba says special aide tested positive for Covid-19,-1
"Genting, GenM trade ex-dividend",1
"Macpie, UCrest, MAG, Malayan Cement, Pecca, Dolomite, Ark, Fajarbaru, PWF, CYL, LFE Corp",0
Umno presses for more government posts,0
Top Glove 2Q net profit surges 21% q-o-q to another record high of RM2.87b,1
BNM: Loan 'restructuring and rescheduling' upon repayment moratorium expiry,0
" Bears swarm Asian markets today after the 1,800 point plunge on Wall Street. The KLCI gapped down at the opening bell, slid 48.09 points or 3.1%",-1
Teo Guan Lee shares rise to highest in 24 years after proposing one-for-one bonus share issue,1
"Magni-Tech proposes 2-for-1 share split, 1-for-3 bonus issue",0
FBM KLCI extends losses amid muted regional markets,-1
"KLCI reverses loss, ticks up in line with region",1
KLCI up 10.66pts as markets cheer record closes at US equity benchmarks,1
3.7% of Yong Tai transacted off-market,0
"Alleged bribe offers: Police to conduct thorough investigation, Hamzah",0
FBM KLCI posts 0.11% gain today in line with regional markets,1
KLCI falls 0.65% as worries of US-Europe trade war rattle markets,-1
Green Packet partners Zico and M24 Tawreeq to apply for Islamic digital banking licence,0
JHM Consolidation partners China’s Jiangsu Dekai Auto Parts to supply automotive lighting to Proton-Geely,0
Hong Leong’s Tower REIT to reinvent co-working space,0
Jepak Holdings given five-month extension to restructure company,0
KLCI pares gains as regional rally stumbles on renewed signs of US-Sino tensions,-1
Penny stock fever gets higher on Bursa,0
EY Malaysia chief appointed BNM's financial stability executive committee member,0
"Foreign selling swelled to RM761.2m last week, says MIDF Research",1
Lazada Malaysia launches fund to help SMEs amid Covid-19 pandemic,1
Vaccinated MOH staff who got infected experienced only mild Covid-19 symptoms — Adham Baba,1
MIDF Research upgrades Tune Protect to 'neutral' on share price weakness,0
SHH Resources unit's factory temporarily closed due to Covid-19 case,0
Najib says RM3m was spent on gifts for royalty that has 'good relations with Malaysia',0
"Putrajaya needs to reinstate cabotage exemption for foreign vessels to repair undersea cables, says MyIX",0
"Hap Seng, CIMB, Genting lead laggards on Bursa Malaysia",0
"KLCI slumps 0.65%,-1 market breadth tracks global fall",-1
"FBM KLCI closes down 1.34 points at 1,560.93",-1
"Job vacancies rise 7.2% y-o-y to 177,900 in 1Q21 — DOSM",1
"FBM KLCI closes down 14.54 points at 1,574.90",-1
"KLCI up 0.53% on bullish Wall Street, modest regional gains",1
Bersatu to announce formalisation of sacking of five party leaders,0
EVENING 5: Five things you need to know today,0
1MDB audit tampering: Court sets June 24 to hear charge amendment submissions,0
GrabMart ventures into ‘Instant Retail’,0
"Dialog to gather earnings momentum towards end of year, aided by Pengerang Phase 2 — AmInvestment",1
"Bursa suspends PDT, IDSS for Westports, Mulpha, CMSB, Serba Dinamik, Frontken, Mi Technovation",-1
"AirAsia selldown today could only be first wave, MACC outcome to determine final wave — analyst",-1
GDB up 3.08% on buying 70% stake in piling firm,1
Mitrajaya bags RM200m construction job in Putrajaya,1
Marine & General unit's RM5.5m work order suspended by Repsol,-1
Oil to hover around US$40/bbl in 2020 — Maybank Kim Eng,0
"Stimulus package to be introduced by the end of this month, says Azmin",1
Riza agrees to forfeit money of various denominations from Najib's house,0
US reaches settlement to recover more than US$700 million in assets allegedly traceable to corruption involving Malaysian sovereign wealth fund,0
Sime Darby Plantation appoints Australian lawyer to Expert Stakeholder Human Rights Assessment Commission,0
"Brazen Sky was set up as a ruse by Jho Low to divert 1MDB funds, Shahrol says",0
KLCI ends 0.4% up ahead of Bank Negara OPR decision,1
Asdion's share price shoots above AT Systematization's voluntary general offer of 50 sen,1
Court fixes Aug 18 to hear Deleum Primera's senior executives appeal to recuse High Court judicial commissioner,0
"Marriage solemnisation ceremonies now allowed in MCO zone mosques with a maximum of 20 guests, excluding the marriage official and witnesses — Ismail Sabri",0
"APEC posts strong 1Q economic growth, set to hit 6.4% in 2021",1
"15 healthcare workers test positive for Covid-19, one in ICU — Health D-G",-1
1MDB only performed 'oral' due diligence on PSI prior to US$1b investment into JV — witness,0
Media Prima: Staff affected by restructuring will receive fair compensation,0
Spring Art to launch own B2C e-commerce website,0
"E-waste, the new urban mine",0
"12MP takes into account National Recovery Plan, says Mustapa",0
SCIB to raise up to RM227.8m via private placement,1
"Rally on Bursa is not justifiable given dim earnings prospects, says Maybank Kim Eng",-1
"Mah Sing, Key Asic, Pchem, Brahim, Kamdar, Vitrox, Eupe Corp, Boustead Heavy Industries, United Plantations, Cahya Mata Sarawak, Top Glove and Vizione",0
SC warns of ‘clone firms’ using names of public listed companies,-1
"Kumpulan Powernet has been consolidating sideways, says RHB Retail Research",0
Prestariang seeks to raise RM35m through one-for-three rights issue,1
TA Securities expects bumpy 2H earnings recovery for automotive sector on weak sentiment,-1
Yenher to expand presence in overseas market within 24 months after listing,1
Commotion in Parliament as Ramkarpal stopped from playing audio clip of purported Bersatu plan to woo Umno MPs,0
Top Glove boss intends to deal shares during closed period prior to 2Q result,1
Court fixes Feb 8 and 9 as forfeiture hearing for OBYU Holdings,0
Officer who ‘raised questions on 1MDB’ wants to sue Ali Hamsa for constructive dismissal,0
Big data to aid in making better property development decisions,0
Inter-Pacific starts coverage on Serba Dinamik with 'buy' call,1
MAHB posts 17.4% rise in 3Q net profit on higher revenue,1
"Perodua sells 57,911 vehicles in 1Q, up 29% from last year",1
KKB bags RM15m steel pole supply job from Sarawak Energy,1
Paragon Globe plans four-for-one rights issue to raise up to RM56m,1
Johor Port hits record 1 million TEUs of containers in 2019,1
"Malaysia administered 117,563 vaccine doses yesterday — Health Minister",1
"Zhulian in position to trade higher, says AllianceDBS Research",0
ASNB warns public of WhatsApp scam investment package,-1
Najib told me ‘talking points’ will be provided for 1MDB audit report coordination meeting — Ali Hamsa,0
Another Jho Low associate ordered to pay RM6.7 million in tax arrears,0
Axiata's Indonesia unit may face competition pressure,-1
Bursa queries Dataprep as share price rises to record high,1
"Dialog Group may rebound further, says RHB Retail Research",1
"Malaysia CPI up 1% in Dec 2019, full-year inflation at 0.7%",1
"Alliance Bank sees lower FY21 profits due to OPR cuts, credit pressures",-1
"MIDF Research upgrades KKB, keeps target price at RM1.90",0
IHH takes over Prince Court Medical Centre for RM1.02b,1
"Khairy explains Malaysia's vaccine procurement process, delivery schedule",0
An Update on Vaccine Procurement,0
AIA Public Takaful introduces new estate-planning family takaful plan,0
"Guan Eng: EPF, Khazanah oppose PLUS acquisition by Maju",0
"MIDA: Approved investments in manufacturing, services and primary sectors rose 1.7% in 2019",1
"Axiata to announce partnership for digital banking licence bid soon, says CEO",1
"Covid-19: ICU admissions remain high, MOH staff facing burnout — Health DG",-1
"Censof, Gunung, Ta Win, Texchem, Daya Materials, DNeX, Luxchem, Oversea, Revenue, Salcon, Supermax-C80 warrants, Techfast and TFP Solutions",0
Chambers of commerce meet with ministers to outline virus woes,0
"RHB Research keeps 'buy' call on Magnum, trims target to RM3.06",-1
Westports sees single-digit container throughput growth level in 2021,1
RHB declares 10 sen interim dividend,1
Rehda Selangor in favour of lower foreign buyer threshold,0
Timber tycoon Ting Pek Khiing passes away at 79 — report,-1
MAHB's PSC suit against AirAsia fixed for trial in August next year,0
Meeters and greeters now allowed at Malaysia airports,0
"Hatten Group to cut jobs, staff salaries, close unprofitable units",-1
Advancecon rises 3.89% on winning RM21.27m construction contract,1
UEM Sunrise warns it may miss 2020 targets due to economic uncertainty,-1
G Capital gets UMA query over sharp share price fall,-1
"Bank Negara, SC lead new committee on climate change",0
CIMB foresees 10-20 bps net interest margin expansion in FY21,1
FBM KLCI skids 1.63% amid selldown on glove counters,-1
"Maybank reports 37% lower 4Q net profit on impairment losses, declares 38.5 sen dividend",-1
"KLCI rises in line with regional markets, index-linked healthcare stocks lift",1
KLCI ends morning session 0.25% lower amid tepid economic data,-1
Inari's joint venture could mean more ahead: Affin Hwang,1
Ralco among top gainers on strong 3Q earnings,1
"Malaysia unemployment rate expected to improve to 4.5% for December, says minister",1
HSBC: Ringgit likely to strengthen to RM4 against US dollar by end-2021,1
"BMW launches new MINI models, prices start from RM298,888",1
Widad rises 1.82% on landing job to build new solid waste transfer station,1
"KPJ’s 1Q net profit dips 1.5% on higher costs, declares 0.3 sen interim dividend",-1
